device,timestamp,Feature_Value_0,Feature_Value_1,Feature_Value_2,Feature_Value_3,Feature_Value_4,Feature_Value_5
88:4A:EA:69:42:9B,2017-03-15 07:05:00.760000000,98.08,94.33,101.89,97.99,98.12,58.0
88:4A:EA:69:43:8A,2017-03-15 07:05:00.950000128,100.01,97.76,97.65,97.53,107.11,46.19
88:4A:EA:69:E1:72,2017-03-15 07:05:01.129999872,1181.62,8.35,5.15,3.61,52.14,30.0
88:4A:EA:69:42:9B,2017-03-15 07:05:01.289999872,98.52,105.63,96.93,95.52,96.02,55.6
88:4A:EA:69:43:8A,2017-03-15 07:05:01.470000128,238.45,130.88,238.67,327.77,256.46,72.72
88:4A:EA:69:42:9B,2017-03-15 07:05:01.809999872,94.57,95.03,94.67,94.38,94.21,48.8
88:4A:EA:69:43:8A,2017-03-15 07:05:02.000000000,131.01,176.25,129.35,113.84,104.61,57.62
88:4A:EA:69:E1:72,2017-03-15 07:05:02.129999872,29465.65,21.16,19.03,34.31,52.14,31.0
88:4A:EA:69:42:9B,2017-03-15 07:05:02.329999872,94.25,94.23,94.3,94.24,94.24,46.98
88:4A:EA:69:43:8A,2017-03-15 07:05:02.520000000,98.45,100.05,98.27,97.78,97.71,43.31
88:4A:EA:69:42:9B,2017-03-15 07:05:02.849999872,94.31,94.27,94.3,94.53,94.14,49.88
88:4A:EA:69:43:8A,2017-03-15 07:05:03.049999872,97.65,97.61,97.63,97.7,97.64,43.41
88:4A:EA:69:E1:72,2017-03-15 07:05:03.200000000,1132.92,8.88,4.66,2.06,52.15,209.0
88:4A:EA:69:42:9B,2017-03-15 07:05:03.380000000,94.28,94.27,94.36,94.27,94.2,53.32
88:4A:EA:69:43:8A,2017-03-15 07:05:03.569999872,117.35,97.57,103.81,127.01,141.01,56.82
88:4A:EA:69:E1:72,2017-03-15 07:05:03.729999872,6794.92,10.23,7.21,14.39,52.15,27.0
88:4A:EA:69:42:9B,2017-03-15 07:05:03.900000000,94.26,94.04,94.42,94.39,94.18,48.08
88:4A:EA:69:43:8A,2017-03-15 07:05:04.089999872,165.7,195.74,258.37,106.96,101.74,68.19
88:4A:EA:69:E1:72,2017-03-15 07:05:04.120000000,2792.63,26.06,25.52,40.69,52.15,28.0
88:4A:EA:69:42:9B,2017-03-15 07:05:04.420000000,94.27,94.32,94.12,94.34,94.29,49.09
88:4A:EA:69:43:8A,2017-03-15 07:05:04.609999872,98.44,100.17,98.25,97.71,97.63,47.44
88:4A:EA:69:E1:72,2017-03-15 07:05:04.649999872,1404.52,9.32,5.37,3.31,52.15,29.0
88:4A:EA:69:42:9B,2017-03-15 07:05:04.950000128,94.4,93.98,95.11,94.33,94.19,56.01
88:4A:EA:69:43:8A,2017-03-15 07:05:05.140000000,101.07,97.66,97.58,97.67,111.36,48.81
88:4A:EA:69:E1:72,2017-03-15 07:05:05.190000128,1097.4,8.49,4.76,2.08,52.15,211.0
88:4A:EA:69:42:9B,2017-03-15 07:05:05.470000128,94.35,94.3,94.51,94.35,94.23,50.07
88:4A:EA:69:43:8A,2017-03-15 07:05:05.660000000,261.69,132.85,336.16,315.92,261.82,71.97
88:4A:EA:69:42:9B,2017-03-15 07:05:05.990000128,94.32,94.21,94.34,94.36,94.37,50.29
88:4A:EA:69:43:8A,2017-03-15 07:05:06.190000128,125.0,159.19,127.16,110.76,102.88,56.24
88:4A:EA:69:E1:72,2017-03-15 07:05:06.329999872,4073.17,72.7,15.08,27.02,52.15,28.0
88:4A:EA:69:42:9B,2017-03-15 07:05:06.510000128,100.51,98.27,104.25,94.82,104.69,58.6
88:4A:EA:69:43:8A,2017-03-15 07:05:06.710000128,98.2,99.67,97.93,97.64,97.54,42.58
88:4A:EA:69:E1:72,2017-03-15 07:05:06.849999872,1469.95,10.11,5.62,2.77,52.15,208.0
88:4A:EA:69:42:9B,2017-03-15 07:05:07.040000000,96.4,96.86,96.72,96.93,95.09,55.59
88:4A:EA:69:43:8A,2017-03-15 07:05:07.240000000,164.19,97.7,111.75,125.64,321.65,64.11
88:4A:EA:69:E1:72,2017-03-15 07:05:07.280000000,1560.95,9.0,4.92,2.49,52.15,209.0
88:4A:EA:69:42:9B,2017-03-15 07:05:07.560000000,94.35,94.69,94.13,94.33,94.25,50.13
88:4A:EA:69:43:8A,2017-03-15 07:05:07.760000000,270.56,380.05,335.07,216.41,150.72,67.72
88:4A:EA:69:E1:72,2017-03-15 07:05:07.800000000,35087.88,37.02,31.41,31.83,52.15,28.0
88:4A:EA:69:42:9B,2017-03-15 07:05:08.080000000,94.4,94.54,94.24,94.5,94.32,48.44
88:4A:EA:69:43:8A,2017-03-15 07:05:08.280000000,106.81,120.07,107.19,101.15,98.82,49.95
88:4A:EA:69:E1:72,2017-03-15 07:05:08.300000000,1380.95,15.3,41.33,17.8,52.15,31.0
88:4A:EA:69:42:9B,2017-03-15 07:05:08.600000000,94.26,94.3,94.3,94.28,94.18,50.21
88:4A:EA:69:43:8A,2017-03-15 07:05:08.809999872,97.83,98.13,97.63,97.71,97.83,43.04
88:4A:EA:69:E1:72,2017-03-15 07:05:08.860000000,1180.87,8.25,4.36,2.04,52.15,210.0
88:4A:EA:69:42:9B,2017-03-15 07:05:09.129999872,94.43,94.45,94.5,94.41,94.35,55.26
88:4A:EA:69:43:8A,2017-03-15 07:05:09.329999872,108.24,97.62,97.62,107.0,130.72,53.77
88:4A:EA:69:E1:72,2017-03-15 07:05:09.340000000,1117.86,8.89,4.7,2.26,52.15,208.0
88:4A:EA:69:42:9B,2017-03-15 07:05:09.649999872,96.4,94.34,95.27,97.46,98.53,53.66
88:4A:EA:69:43:8A,2017-03-15 07:05:09.849999872,148.42,164.3,162.84,160.21,106.35,70.77
88:4A:EA:69:E1:72,2017-03-15 07:05:09.910000128,45595.63,38.83,23.93,37.86,52.15,29.0
88:4A:EA:69:42:9B,2017-03-15 07:05:10.169999872,99.16,103.27,102.77,95.27,95.35,56.23
88:4A:EA:69:E1:72,2017-03-15 07:05:10.380000000,1374.94,16.26,8.84,20.1,52.15,28.0
88:4A:EA:69:43:8A,2017-03-15 07:05:10.380000000,98.38,99.54,98.55,97.82,97.6,48.68
88:4A:EA:69:42:9B,2017-03-15 07:05:10.700000000,94.86,95.51,95.72,93.9,94.31,56.41
88:4A:EA:69:43:8A,2017-03-15 07:05:10.900000000,99.91,97.77,97.68,97.62,106.58,46.22
88:4A:EA:69:E1:72,2017-03-15 07:05:10.950000128,1254.41,8.87,4.72,3.23,52.15,31.0
88:4A:EA:69:42:9B,2017-03-15 07:05:11.220000000,94.31,94.26,94.37,94.35,94.24,49.88
88:4A:EA:69:43:8A,2017-03-15 07:05:11.420000000,243.59,122.82,224.26,364.61,262.65,73.9
88:4A:EA:69:E1:72,2017-03-15 07:05:11.440000000,1344.34,8.57,4.88,2.09,52.16,210.0
88:4A:EA:69:42:9B,2017-03-15 07:05:11.740000000,94.22,94.28,94.13,94.28,94.21,48.76
88:4A:EA:69:43:8A,2017-03-15 07:05:11.950000128,138.95,195.77,139.03,115.75,105.24,58.18
88:4A:EA:69:E1:72,2017-03-15 07:05:11.969999872,4551.6,9.98,6.45,7.37,52.15,211.0
88:4A:EA:69:42:9B,2017-03-15 07:05:12.260000000,94.28,94.41,94.33,94.18,94.22,49.07
88:4A:EA:69:43:8A,2017-03-15 07:05:12.470000128,98.5,100.24,98.39,97.66,97.7,45.34
88:4A:EA:69:E1:72,2017-03-15 07:05:12.489999872,1979.92,47.84,23.82,19.91,52.16,31.0
88:4A:EA:69:42:9B,2017-03-15 07:05:12.790000128,94.52,94.25,95.19,94.34,94.3,55.2
88:4A:EA:69:43:8A,2017-03-15 07:05:13.000000000,99.92,97.67,97.62,97.68,106.7,49.75
88:4A:EA:69:E1:72,2017-03-15 07:05:13.030000128,1123.51,8.89,5.44,2.86,52.16,210.0
88:4A:EA:69:42:9B,2017-03-15 07:05:13.310000128,98.38,94.22,96.42,104.13,98.74,55.04
88:4A:EA:69:43:8A,2017-03-15 07:05:13.520000000,234.06,131.17,257.66,297.28,250.11,72.09
88:4A:EA:69:E1:72,2017-03-15 07:05:13.540000000,1342.34,8.53,4.72,2.03,52.16,208.0
88:4A:EA:69:42:9B,2017-03-15 07:05:13.830000128,99.12,101.57,101.4,96.11,97.42,54.61
88:4A:EA:69:43:8A,2017-03-15 07:05:14.040000000,119.62,142.32,123.36,110.59,102.21,58.6
88:4A:EA:69:E1:72,2017-03-15 07:05:14.100000000,27638.95,18.3,72.21,28.37,52.16,30.0
88:4A:EA:69:42:9B,2017-03-15 07:05:14.350000128,94.87,96.45,94.65,94.2,94.17,55.3
88:4A:EA:69:43:8A,2017-03-15 07:05:14.569999872,98.09,99.17,97.83,97.66,97.69,44.2
88:4A:EA:69:E1:72,2017-03-15 07:05:14.580000000,1501.86,16.19,10.64,17.42,52.16,29.0
88:4A:EA:69:42:9B,2017-03-15 07:05:14.880000000,94.25,94.28,94.34,94.16,94.22,50.7
88:4A:EA:69:43:8A,2017-03-15 07:05:15.089999872,97.74,97.75,97.75,97.71,97.74,44.95
88:4A:EA:69:E1:72,2017-03-15 07:05:15.120000000,1334.9,8.26,4.51,2.09,52.16,208.0
88:4A:EA:69:42:9B,2017-03-15 07:05:15.400000000,94.32,94.64,94.06,94.3,94.26,53.87
88:4A:EA:69:43:8A,2017-03-15 07:05:15.620000000,130.82,97.64,105.55,123.67,196.41,58.33
88:4A:EA:69:E1:72,2017-03-15 07:05:15.649999872,6403.75,10.64,7.43,13.42,52.16,31.0
88:4A:EA:69:42:9B,2017-03-15 07:05:15.920000000,94.26,94.25,94.24,94.25,94.31,48.75
88:4A:EA:69:43:8A,2017-03-15 07:05:16.140000000,213.62,311.79,245.07,171.89,125.72,68.45
88:4A:EA:69:42:9B,2017-03-15 07:05:16.449999872,94.25,94.23,94.25,94.32,94.2,49.28
88:4A:EA:69:43:8A,2017-03-15 07:05:16.660000000,102.35,109.94,102.37,98.82,98.25,48.57
88:4A:EA:69:E1:72,2017-03-15 07:05:16.790000128,1029.2,8.49,4.8,2.39,52.16,209.0
88:4A:EA:69:42:9B,2017-03-15 07:05:16.969999872,94.4,94.3,94.63,94.33,94.32,55.62
88:4A:EA:69:43:8A,2017-03-15 07:05:17.190000128,99.16,97.82,97.62,97.59,103.6,47.68
88:4A:EA:69:42:9B,2017-03-15 07:05:17.489999872,94.24,94.23,94.29,94.16,94.28,49.29
88:4A:EA:69:43:8A,2017-03-15 07:05:17.710000128,228.07,113.19,200.4,364.26,234.43,71.75
88:4A:EA:69:E1:72,2017-03-15 07:05:17.820000000,1545.2,8.91,4.9,2.24,52.16,208.0
88:4A:EA:69:42:9B,2017-03-15 07:05:18.009999872,94.27,94.23,94.21,94.37,94.25,48.8
88:4A:EA:69:43:8A,2017-03-15 07:05:18.230000128,117.33,150.46,114.1,104.97,99.78,56.83
88:4A:EA:69:E1:72,2017-03-15 07:05:18.340000000,8659.07,29.31,56.78,24.12,52.16,28.0
88:4A:EA:69:42:9B,2017-03-15 07:05:18.540000000,94.44,94.36,94.15,93.98,95.27,53.4
88:4A:EA:69:E1:72,2017-03-15 07:05:18.740000000,1241.18,9.55,5.66,7.27,52.16,32.0
88:4A:EA:69:43:8A,2017-03-15 07:05:18.760000000,97.69,97.83,97.68,97.56,97.71,43.11
88:4A:EA:69:42:9B,2017-03-15 07:05:19.060000000,94.36,94.75,94.18,94.19,94.32,53.32
88:4A:EA:69:43:8A,2017-03-15 07:05:19.280000000,202.7,101.42,123.1,202.62,383.67,67.64
88:4A:EA:69:E1:72,2017-03-15 07:05:19.280000000,1069.77,8.5,4.55,2.1,52.17,209.0
88:4A:EA:69:42:9B,2017-03-15 07:05:19.580000000,94.26,94.22,94.22,94.35,94.24,49.04
88:4A:EA:69:E1:72,2017-03-15 07:05:19.800000000,9981.6,13.32,64.75,18.37,52.16,29.0
88:4A:EA:69:43:8A,2017-03-15 07:05:19.809999872,228.72,354.59,263.34,165.98,130.98,65.48
88:4A:EA:69:42:9B,2017-03-15 07:05:20.100000000,95.49,94.21,94.11,94.13,99.49,52.6
88:4A:EA:69:43:8A,2017-03-15 07:05:20.329999872,102.56,110.66,102.45,99.16,97.98,49.02
88:4A:EA:69:42:9B,2017-03-15 07:05:20.630000128,100.09,100.74,95.79,106.61,97.23,55.84
88:4A:EA:69:43:8A,2017-03-15 07:05:20.849999872,97.69,97.72,97.55,97.65,97.85,44.02
88:4A:EA:69:E1:72,2017-03-15 07:05:21.000000000,986.51,8.52,4.78,2.19,52.16,209.0
88:4A:EA:69:42:9B,2017-03-15 07:05:21.150000128,95.02,95.13,95.34,95.05,94.54,55.9
88:4A:EA:69:43:8A,2017-03-15 07:05:21.380000000,105.39,97.54,97.58,102.17,124.28,51.57
88:4A:EA:69:42:9B,2017-03-15 07:05:21.670000128,94.24,94.24,94.46,94.01,94.24,50.59
88:4A:EA:69:43:8A,2017-03-15 07:05:21.900000000,197.02,163.8,271.21,195.21,157.86,70.62
88:4A:EA:69:E1:72,2017-03-15 07:05:22.049999872,7883.0,42.6,25.33,41.7,52.16,30.0
88:4A:EA:69:42:9B,2017-03-15 07:05:22.190000128,94.3,94.41,94.39,94.1,94.31,49.53
88:4A:EA:69:43:8A,2017-03-15 07:05:22.420000000,106.52,121.53,106.27,100.04,98.23,52.52
88:4A:EA:69:E1:72,2017-03-15 07:05:22.569999872,1734.46,11.42,5.59,2.36,52.17,117.0
88:4A:EA:69:42:9B,2017-03-15 07:05:22.720000000,94.38,94.17,94.39,93.83,95.15,55.25
88:4A:EA:69:E1:72,2017-03-15 07:05:22.950000128,1348.61,8.93,4.67,2.13,52.17,211.0
88:4A:EA:69:43:8A,2017-03-15 07:05:22.950000128,97.6,97.73,97.55,97.52,97.59,39.28
88:4A:EA:69:42:9B,2017-03-15 07:05:23.240000000,94.23,94.12,94.29,94.28,94.23,51.51
88:4A:EA:69:43:8A,2017-03-15 07:05:23.470000128,211.6,108.79,142.01,293.88,301.74,71.33
88:4A:EA:69:42:9B,2017-03-15 07:05:23.760000000,94.27,94.32,94.29,94.23,94.25,48.49
88:4A:EA:69:43:8A,2017-03-15 07:05:23.990000128,140.4,215.63,133.95,109.61,102.42,62.71
88:4A:EA:69:E1:72,2017-03-15 07:05:24.110000128,12289.2,17.04,11.59,25.2,52.17,30.0
88:4A:EA:69:42:9B,2017-03-15 07:05:24.280000000,94.25,94.19,94.26,94.22,94.34,49.72
88:4A:EA:69:43:8A,2017-03-15 07:05:24.520000000,98.1,99.33,97.93,97.61,97.55,43.84
88:4A:EA:69:42:9B,2017-03-15 07:05:24.809999872,94.65,95.81,94.11,94.36,94.33,56.81
88:4A:EA:69:43:8A,2017-03-15 07:05:25.040000000,121.01,97.68,104.96,118.69,162.72,57.42
88:4A:EA:69:E1:72,2017-03-15 07:05:25.160000000,1317.11,8.56,4.71,2.1,52.17,209.0
88:4A:EA:69:42:9B,2017-03-15 07:05:25.329999872,94.27,94.19,94.27,94.29,94.31,49.17
88:4A:EA:69:43:8A,2017-03-15 07:05:25.569999872,292.78,377.6,370.88,255.77,166.85,71.51
88:4A:EA:69:42:9B,2017-03-15 07:05:25.849999872,94.26,94.12,94.27,94.41,94.21,47.8
88:4A:EA:69:43:8A,2017-03-15 07:05:26.089999872,107.55,122.5,108.1,101.23,98.36,51.79
88:4A:EA:69:E1:72,2017-03-15 07:05:26.200000000,7136.66,75.05,22.09,38.21,52.17,28.0
88:4A:EA:69:42:9B,2017-03-15 07:05:26.380000000,94.3,94.34,94.22,94.2,94.44,49.38
88:4A:EA:69:43:8A,2017-03-15 07:05:26.609999872,97.67,97.83,97.69,97.61,97.54,40.78
88:4A:EA:69:E1:72,2017-03-15 07:05:26.720000000,1198.53,9.59,4.97,3.62,52.17,30.0
88:4A:EA:69:42:9B,2017-03-15 07:05:26.900000000,94.35,94.21,94.48,94.34,94.35,54.62
88:4A:EA:69:E1:72,2017-03-15 07:05:27.120000000,1169.92,8.85,4.71,2.15,52.17,211.0
88:4A:EA:69:43:8A,2017-03-15 07:05:27.140000000,105.72,97.7,97.68,102.4,125.08,55.14
88:4A:EA:69:42:9B,2017-03-15 07:05:27.420000000,94.3,94.16,94.36,94.3,94.36,48.8
88:4A:EA:69:E1:72,2017-03-15 07:05:27.640000000,6347.28,11.64,8.94,14.82,52.17,29.0
88:4A:EA:69:43:8A,2017-03-15 07:05:27.660000000,163.82,151.05,231.92,167.11,105.19,71.24
88:4A:EA:69:42:9B,2017-03-15 07:05:27.940000000,94.32,94.28,94.27,94.21,94.51,46.73
88:4A:EA:69:E1:72,2017-03-15 07:05:28.169999872,2896.35,71.06,68.17,40.28,52.17,30.0
88:4A:EA:69:43:8A,2017-03-15 07:05:28.180000000,97.93,98.47,98.14,97.48,97.61,46.91
88:4A:EA:69:42:9B,2017-03-15 07:05:28.470000128,96.66,94.3,94.27,95.06,103.0,51.76
88:4A:EA:69:43:8A,2017-03-15 07:05:28.710000128,97.61,97.65,97.61,97.59,97.61,39.41
88:4A:EA:69:E1:72,2017-03-15 07:05:28.740000000,1148.21,9.5,5.04,2.91,52.17,208.0
88:4A:EA:69:42:9B,2017-03-15 07:05:28.990000128,99.38,98.45,99.31,102.11,97.65,59.38
88:4A:EA:69:E1:72,2017-03-15 07:05:29.230000128,1396.87,9.05,4.94,2.08,52.17,209.0
88:4A:EA:69:43:8A,2017-03-15 07:05:29.230000128,122.23,97.57,99.06,111.24,181.07,55.99
88:4A:EA:69:42:9B,2017-03-15 07:05:29.510000128,95.09,95.57,96.09,94.47,94.21,52.81
88:4A:EA:69:43:8A,2017-03-15 07:05:29.750000128,213.04,312.57,298.06,135.14,106.4,70.23
88:4A:EA:69:42:9B,2017-03-15 07:05:30.030000128,94.31,94.31,94.42,94.23,94.3,48.6
88:4A:EA:69:43:8A,2017-03-15 07:05:30.270000128,98.35,99.8,98.32,97.77,97.53,46.24
88:4A:EA:69:E1:72,2017-03-15 07:05:30.369999872,13719.92,16.28,10.68,21.96,52.18,28.0
88:4A:EA:69:42:9B,2017-03-15 07:05:30.560000000,94.54,94.26,94.36,93.29,96.26,53.57
88:4A:EA:69:43:8A,2017-03-15 07:05:30.800000000,97.66,97.67,97.79,97.64,97.53,41.01
88:4A:EA:69:42:9B,2017-03-15 07:05:31.080000000,94.33,94.45,94.26,94.23,94.37,51.57
88:4A:EA:69:43:8A,2017-03-15 07:05:31.320000000,226.16,108.27,126.5,276.12,393.75,72.72
88:4A:EA:69:E1:72,2017-03-15 07:05:31.409999872,1386.51,8.91,4.93,3.22,52.17,30.0
88:4A:EA:69:42:9B,2017-03-15 07:05:31.600000000,94.21,94.0,94.28,94.18,94.39,46.81
88:4A:EA:69:43:8A,2017-03-15 07:05:31.840000000,194.94,312.43,213.85,139.07,114.43,63.88
88:4A:EA:69:E1:72,2017-03-15 07:05:31.940000000,7217.58,10.66,7.23,12.18,52.17,33.0
88:4A:EA:69:42:9B,2017-03-15 07:05:32.120000000,94.26,94.13,94.14,94.53,94.26,47.68
88:4A:EA:69:E1:72,2017-03-15 07:05:32.350000128,2520.16,37.11,72.36,31.71,52.18,31.0
88:4A:EA:69:43:8A,2017-03-15 07:05:32.369999872,99.93,103.96,99.81,98.19,97.78,46.44
88:4A:EA:69:42:9B,2017-03-15 07:05:32.649999872,94.33,94.51,94.25,94.22,94.36,47.54
88:4A:EA:69:43:8A,2017-03-15 07:05:32.900000000,97.63,97.55,97.58,97.64,97.76,43.98
88:4A:EA:69:42:9B,2017-03-15 07:05:33.169999872,94.37,94.07,94.54,94.24,94.65,56.72
88:4A:EA:69:43:8A,2017-03-15 07:05:33.420000000,98.48,97.64,97.58,97.56,101.15,45.66
88:4A:EA:69:E1:72,2017-03-15 07:05:33.529999872,1170.73,8.35,4.5,2.11,52.18,209.0
88:4A:EA:69:42:9B,2017-03-15 07:05:33.689999872,99.52,100.27,98.48,95.38,103.95,56.69
88:4A:EA:69:43:8A,2017-03-15 07:05:33.940000000,191.68,122.71,161.97,244.64,237.38,70.47
88:4A:EA:69:E1:72,2017-03-15 07:05:34.049999872,45271.9,20.17,94.12,35.71,52.18,29.0
88:4A:EA:69:42:9B,2017-03-15 07:05:34.220000000,95.73,97.74,95.7,94.93,94.53,52.38
88:4A:EA:69:E1:72,2017-03-15 07:05:34.440000000,1429.9,32.06,44.36,25.81,52.18,31.0
88:4A:EA:69:43:8A,2017-03-15 07:05:34.470000128,107.94,122.68,108.23,101.91,98.93,53.13
88:4A:EA:69:42:9B,2017-03-15 07:05:34.740000000,94.33,94.37,94.17,94.58,94.21,52.63
88:4A:EA:69:E1:72,2017-03-15 07:05:34.960000000,1007.51,9.36,4.78,1.76,52.18,117.0
88:4A:EA:69:42:9B,2017-03-15 07:05:35.260000000,94.32,94.45,94.41,94.27,94.17,52.96
88:4A:EA:69:43:8A,2017-03-15 07:05:35.289999872,97.7,97.79,97.66,97.72,97.63,41.07
88:4A:EA:69:E1:72,2017-03-15 07:05:35.500000000,1468.42,9.01,4.95,2.18,52.18,211.0
88:4A:EA:69:43:8A,2017-03-15 07:05:35.550000128,192.44,101.72,118.0,176.95,373.08,67.32
88:4A:EA:69:42:9B,2017-03-15 07:05:35.780000000,94.26,94.38,94.15,94.27,94.26,46.56
88:4A:EA:69:E1:72,2017-03-15 07:05:36.000000000,6956.67,10.63,7.2,15.62,52.18,27.0
88:4A:EA:69:43:8A,2017-03-15 07:05:36.070000128,167.31,275.84,166.32,119.41,107.67,64.78
88:4A:EA:69:42:9B,2017-03-15 07:05:36.310000128,94.27,94.3,94.24,94.2,94.34,47.45
88:4A:EA:69:E1:72,2017-03-15 07:05:36.529999872,1578.34,17.66,11.68,24.31,52.18,31.0
88:4A:EA:69:43:8A,2017-03-15 07:05:36.590000128,98.47,100.29,98.05,97.76,97.79,45.37
88:4A:EA:69:42:9B,2017-03-15 07:05:36.830000128,94.54,93.98,94.54,95.25,94.38,54.86
88:4A:EA:69:E1:72,2017-03-15 07:05:37.049999872,1055.04,8.83,4.82,3.42,52.18,31.0
88:4A:EA:69:43:8A,2017-03-15 07:05:37.120000000,98.78,97.58,97.57,97.69,102.29,44.4
88:4A:EA:69:42:9B,2017-03-15 07:05:37.350000128,94.31,94.37,94.1,94.48,94.3,50.81
88:4A:EA:69:E1:72,2017-03-15 07:05:37.569999872,1180.53,8.87,4.75,2.06,52.18,209.0
88:4A:EA:69:43:8A,2017-03-15 07:05:37.640000000,248.95,112.2,213.48,339.84,330.26,71.16
88:4A:EA:69:42:9B,2017-03-15 07:05:37.870000128,94.51,94.34,94.37,94.26,95.09,49.19
88:4A:EA:69:E1:72,2017-03-15 07:05:38.100000000,17949.24,40.32,21.68,36.06,52.18,29.0
88:4A:EA:69:43:8A,2017-03-15 07:05:38.160000000,136.47,205.81,129.77,108.58,101.73,59.03
88:4A:EA:69:42:9B,2017-03-15 07:05:38.400000000,100.63,99.04,98.98,100.14,104.35,55.1
88:4A:EA:69:E1:72,2017-03-15 07:05:38.620000000,1020.16,9.68,5.62,10.65,52.18,29.0
88:4A:EA:69:43:8A,2017-03-15 07:05:38.689999872,97.91,98.73,97.65,97.58,97.67,42.87
88:4A:EA:69:42:9B,2017-03-15 07:05:38.920000000,95.71,96.74,95.54,96.43,94.14,55.26
88:4A:EA:69:E1:72,2017-03-15 07:05:39.150000128,1250.79,8.78,4.7,2.16,52.18,209.0
88:4A:EA:69:43:8A,2017-03-15 07:05:39.209999872,97.62,97.55,97.58,97.88,97.48,44.29
88:4A:EA:69:42:9B,2017-03-15 07:05:39.440000000,94.6,95.54,94.18,94.34,94.35,52.04
88:4A:EA:69:E1:72,2017-03-15 07:05:39.700000000,6786.79,10.34,7.05,12.75,52.18,30.0
88:4A:EA:69:43:8A,2017-03-15 07:05:39.740000000,162.55,107.76,124.14,186.99,231.31,67.99
88:4A:EA:69:42:9B,2017-03-15 07:05:39.969999872,94.28,94.35,94.14,94.3,94.31,49.64
88:4A:EA:69:43:8A,2017-03-15 07:05:40.260000000,130.49,202.63,115.02,103.9,100.4,61.77
88:4A:EA:69:42:9B,2017-03-15 07:05:40.489999872,94.23,93.97,94.32,94.2,94.42,49.58
88:4A:EA:69:43:8A,2017-03-15 07:05:40.780000000,97.77,98.16,97.55,97.7,97.67,42.69
88:4A:EA:69:E1:72,2017-03-15 07:05:40.830000128,1396.94,9.32,5.25,3.06,52.19,210.0
88:4A:EA:69:42:9B,2017-03-15 07:05:41.009999872,94.34,93.42,95.36,94.38,94.22,55.55
88:4A:EA:69:43:8A,2017-03-15 07:05:41.310000128,110.08,97.69,97.62,108.64,136.39,52.02
88:4A:EA:69:42:9B,2017-03-15 07:05:41.529999872,94.28,94.19,94.38,94.21,94.34,49.94
88:4A:EA:69:43:8A,2017-03-15 07:05:41.830000128,198.64,277.63,213.19,191.48,112.25,71.31
88:4A:EA:69:E1:72,2017-03-15 07:05:41.880000000,1320.83,9.21,4.97,2.14,52.18,209.0
88:4A:EA:69:42:9B,2017-03-15 07:05:42.060000000,94.27,94.22,94.32,94.31,94.24,49.74
88:4A:EA:69:43:8A,2017-03-15 07:05:42.350000128,98.68,100.99,98.04,97.91,97.78,45.8
88:4A:EA:69:42:9B,2017-03-15 07:05:42.580000000,94.67,94.46,94.0,94.44,95.76,52.65
88:4A:EA:69:43:8A,2017-03-15 07:05:42.880000000,97.58,97.51,97.52,97.62,97.68,39.7
88:4A:EA:69:E1:72,2017-03-15 07:05:42.900000000,1150.4,9.22,4.89,2.1,52.19,208.0
88:4A:EA:69:42:9B,2017-03-15 07:05:43.100000000,96.73,93.64,94.63,98.66,100.0,56.85
88:4A:EA:69:43:8A,2017-03-15 07:05:43.400000000,183.26,99.38,122.05,196.74,314.88,65.88
88:4A:EA:69:E1:72,2017-03-15 07:05:43.420000000,14876.02,32.34,23.3,29.62,52.19,29.0
88:4A:EA:69:42:9B,2017-03-15 07:05:43.620000000,98.04,95.66,105.73,95.93,94.86,55.15
88:4A:EA:69:E1:72,2017-03-15 07:05:43.830000128,1570.03,10.67,6.17,4.97,52.19,29.0
88:4A:EA:69:43:8A,2017-03-15 07:05:43.929999872,193.35,308.31,211.21,138.07,115.83,65.72
88:4A:EA:69:42:9B,2017-03-15 07:05:44.150000128,94.79,94.98,95.06,94.78,94.34,52.72
88:4A:EA:69:E1:72,2017-03-15 07:05:44.369999872,1361.28,8.89,4.91,2.1,52.19,208.0
88:4A:EA:69:43:8A,2017-03-15 07:05:44.449999872,100.0,104.1,99.7,98.44,97.74,47.26
88:4A:EA:69:42:9B,2017-03-15 07:05:44.670000128,94.29,94.32,94.28,94.39,94.18,48.18
88:4A:EA:69:E1:72,2017-03-15 07:05:44.889999872,20257.97,16.49,12.1,24.72,52.19,29.0
88:4A:EA:69:43:8A,2017-03-15 07:05:44.969999872,97.6,97.66,97.55,97.55,97.62,43.93
88:4A:EA:69:42:9B,2017-03-15 07:05:45.190000128,94.26,94.42,94.18,94.12,94.32,47.99
88:4A:EA:69:43:8A,2017-03-15 07:05:45.500000000,97.58,97.64,97.55,97.6,97.52,40.46
88:4A:EA:69:42:9B,2017-03-15 07:05:45.710000128,94.31,94.15,94.23,94.38,94.47,48.86
88:4A:EA:69:43:8A,2017-03-15 07:05:46.020000000,97.52,97.58,97.45,97.55,97.51,40.77
88:4A:EA:69:E1:72,2017-03-15 07:05:46.040000000,995.07,8.17,4.38,2.21,52.19,209.0
88:4A:EA:69:42:9B,2017-03-15 07:05:46.240000000,94.32,94.32,94.87,93.87,94.21,54.6
88:4A:EA:69:43:8A,2017-03-15 07:05:46.540000000,111.12,97.59,97.52,109.29,140.1,52.61
88:4A:EA:69:42:9B,2017-03-15 07:05:46.760000000,94.27,94.27,94.4,94.15,94.25,48.45
